x,y,ultra_blue,blue,green,red,nir,swir1,swir2,d-ndvi
530835.4,2341398,0.03600500000000001,0.04827000000000001,0.09114250000000002,0.05979249999999997,0.0508825,0.017249999999999988,0.011144999999999988,-0.04171423614025116
541066,2354798,0.05418250000000002,0.06831749999999998,0.10679,0.11102499999999998,0.128955,0.08580749999999998,0.06213000000000002,0.2593781352043152
545784.4,2346723,0.06039749999999999,0.0716175,0.10613,0.10178500000000001,0.06696999999999997,0.0321825,0.024097499999999994,0.03425575792789459
545908.3,2351086,0.053921250000000004,0.06717624999999999,0.11956375000000002,0.13134749999999998,0.13903374999999998,0.11307375,0.077365,0.08231085538864136
563045.8,2339966,0.04475,0.05302749999999998,0.09233875,0.08362124999999998,0.07662250000000001,0.045685,0.02867625,0.15065088868141174
578675.2,2312149,0.0475275,0.06134625000000002,0.11128625,0.11439374999999999,0.20143125,0.08077500000000001,0.04319624999999999,0.11169829964637756
567095.5,2332036,0.022254999999999997,0.026256249999999995,0.06233625000000001,0.039360000000000006,0.36182500000000006,0.115315,0.0490675,0.0475766658782959
545824.9,2350004,0.04088625,0.05412750000000001,0.0932875,0.0712325,0.04822874999999999,0.02111375,0.013179999999999997,0.15827205777168274
580821.6,2311606,0.04206875,0.053288749999999996,0.10281625,0.0925725,0.24038500000000002,0.07590749999999999,0.034245,0.24084922671318054
588147.8,2354957,0.057510000000000006,0.06738250000000001,0.09185749999999998,0.10282999999999998,0.3052575,0.21720250000000002,0.14281500000000003,0.041685402393341064
578547.8,2290953,0.035674999999999985,0.0418075,0.07887749999999999,0.07257999999999998,0.28422000000000003,0.13649,0.06411,0.15395134687423706
562627.4,2330416,0.03971749999999999,0.04827000000000001,0.09821000000000002,0.09375499999999998,0.345215,0.20947500000000002,0.11124499999999998,0.17433106899261475
572126.9,2331776,0.043594999999999995,0.059242499999999976,0.11410500000000001,0.11171249999999999,0.15109250000000002,0.037544999999999995,0.02495,0.02007460594177246
545615.8,2348327,0.05998500000000001,0.06906000000000001,0.10265125,0.09566625000000001,0.08120125,0.03069749999999999,0.020178749999999995,0.1969555765390396
530875.7,2342021,0.06650250000000002,0.09975,0.15332,0.14718750000000003,0.20782499999999998,0.20848499999999998,0.181755,0.1624569594860077
578565.6,2312118,0.04392499999999999,0.053852500000000025,0.10722999999999999,0.1015375,0.2323,0.09372750000000002,0.0444475,0.19292834401130676
572749.3,2331453,0.030862499999999987,0.040102499999999985,0.07926250000000001,0.06196499999999999,0.33226249999999996,0.1649525,0.07769500000000001,0.17078810930252075
545419.1,2351086,0.06284500000000001,0.07307499999999997,0.11668999999999999,0.11882125000000002,0.17940375,0.16755124999999998,0.1138575,0.2754247188568115
548526.3,2341908,0.04904,0.06036999999999998,0.09914499999999998,0.09540500000000002,0.06009500000000001,0.02470249999999999,0.016149999999999998,-0.0018630027770996094
538725.4,2353884,0.04351250000000001,0.050112500000000004,0.07268999999999998,0.06710749999999999,0.22009,0.16487000000000002,0.10931999999999997,0.1833379864692688
