x,y,ultra_blue,blue,green,red,nir,swir1,swir2,d-ndvi
574914.1,2281704,0.034409999999999996,0.034409999999999996,0.061195,0.037902500000000006,0.4202075,0.19404749999999998,0.0802525,-0.00028145313262939453
581800.9,2279892,0.06705250000000001,0.07027,0.08318124999999998,0.07834124999999997,0.23725,0.22039250000000002,0.1684725,-0.022595763206481934
571311.6,2288956,0.03439625,0.03584,0.06618625,0.0397175,0.36183875,0.1681425,0.07077875,0.007324278354644775
539538.8,2335358,0.03355749999999999,0.0413125,0.07343250000000001,0.0625425,0.33583749999999996,0.218935,0.14641749999999998,0.06036067008972168
579887.3,2277311,0.028937500000000005,0.033475000000000005,0.07083375,0.04113375,0.42022125,0.2137375,0.09029000000000001,0.019664406776428223
579471.4,2276036,0.025279999999999997,0.028194999999999998,0.049589999999999995,0.030037499999999995,0.2994275,0.139295,0.058252499999999985,-0.012925565242767334
575177,2279146,0.03302125,0.03372249999999999,0.06632374999999999,0.03874124999999999,0.39983,0.19175125,0.08022499999999999,0.0018872618675231934
582068.3,2275394,0.03423124999999999,0.0358675,0.06039749999999999,0.03926375,0.38166625,0.18783249999999999,0.08180625,-0.02776724100112915
576118,2283599,0.03058749999999999,0.036500000000000005,0.07010499999999997,0.04607,0.39284500000000006,0.20128000000000001,0.0869625,0.003789663314819336
579790.1,2277112,0.031701249999999986,0.036788749999999995,0.0683725,0.043870000000000006,0.31935125000000003,0.176365,0.07688375,0.00986933708190918
579988,2276170,0.034684999999999994,0.03669249999999999,0.06394499999999997,0.039222499999999993,0.41173750000000003,0.18956499999999998,0.0811325,-0.013787925243377686
577814.3,2279988,0.02435875,0.02996874999999999,0.05507624999999999,0.03483625,0.29300625,0.14500125,0.06379375000000001,0.020182013511657715
538849.8,2334213,0.037132499999999985,0.047967499999999996,0.0772275,0.07403749999999998,0.29874,0.20029000000000002,0.13429000000000002,0.03242671489715576
581189.9,2274677,0.03764125,0.04160124999999999,0.07202999999999998,0.054388750000000013,0.3663625,0.210465,0.1084125,-0.013308227062225342
571605.4,2283035,0.033447500000000005,0.04092749999999999,0.07169999999999999,0.05321999999999999,0.27513125,0.1558225,0.08223249999999999,-0.03525674343109131
571287.4,2289425,0.049507499999999996,0.0490125,0.07381750000000001,0.046647499999999995,0.46105875,0.23748375000000002,0.10507124999999998,0.004500627517700195
578339.1,2281143,0.026242500000000002,0.029982499999999995,0.06025999999999998,0.0322925,0.3155425,0.15100999999999998,0.06102999999999997,0.006254613399505615
580392.1,2275339,0.038479999999999986,0.0388375,0.0695,0.04367750000000001,0.42229750000000005,0.22314250000000002,0.09139000000000003,0.003050386905670166
547028.8,2334699,0.03909875,0.04761,0.07237375000000001,0.07158999999999999,0.26125750000000003,0.20206375000000001,0.13386375,0.016600310802459717
581167.9,2275247,0.028937500000000005,0.034409999999999996,0.05091000000000001,0.030780000000000002,0.32934749999999996,0.14936,0.06155250000000001,-0.030281424522399902
541825.9,2332771,0.0293225,0.03892000000000001,0.07046249999999998,0.05913249999999998,0.31760499999999997,0.21448,0.12186000000000002,0.02851545810699463
581740.9,2280961,0.038768750000000005,0.04227499999999999,0.06824875,0.05843124999999999,0.31385125,0.17708000000000002,0.09049625,-0.008570253849029541
588489.2,2343642,0.03956625,0.04253625,0.07882249999999999,0.06422,0.25043625,0.135225,0.0650725,0.009860754013061523
574054.8,2282313,0.043113750000000006,0.04227499999999999,0.06896374999999999,0.04156,0.45638375000000003,0.25166,0.105635,-0.029973745346069336
564844.9,2339279,0.05126750000000002,0.05294500000000002,0.07197500000000001,0.0663375,0.2349675,0.196,0.14696750000000003,0.01824367046356201
564059,2337377,0.03361249999999999,0.03757250000000001,0.06240499999999999,0.05014000000000002,0.2949725,0.1743575,0.0989525,0.001669168472290039
547565.5,2333326,0.03473999999999999,0.0383425,0.06947249999999999,0.054485000000000006,0.313205,0.217505,0.11295,0.03338664770126343
591314.3,2335082,0.04351250000000001,0.04576749999999999,0.06958249999999999,0.05591499999999999,0.3385875,0.194625,0.10637750000000001,-0.004530549049377441
580188.4,2281411,0.046867500000000006,0.053549999999999986,0.07929,0.07527499999999998,0.24180125000000002,0.16213375000000002,0.11301875,0.0030466318130493164
555297.1,2334996,0.03660999999999999,0.038328749999999995,0.06789125000000001,0.05434750000000001,0.296265,0.167235,0.08656375,0.010121583938598633
583907.6,2279625,0.035042500000000004,0.03803999999999999,0.06383499999999998,0.03966249999999999,0.3753825,0.17969249999999998,0.0744225,-0.03422313928604126
