x,y,ultra_blue,blue,green,red,nir,swir1,swir2,d-ndvi
562867.75,2320006.75,0.04558875000000001,0.056162500000000004,0.09225624999999998,0.08573875,0.30133875,0.15897125,0.079125,0.012531280517578125
559843.0625,2337597.5,0.04648249999999998,0.053123749999999983,0.08799375000000001,0.08572500000000002,0.29875375000000004,0.20436,0.10464499999999999,-0.036749184131622314
581609.375,2297012.75,0.056162500000000004,0.07198875000000002,0.1174325,0.109155,0.23276750000000002,0.12733250000000002,0.07005,0.023746371269226074
587262.875,2357644.5,0.039525000000000005,0.0504425,0.08580749999999998,0.09108749999999999,0.27586,0.20031749999999998,0.12221749999999998,-0.051713407039642334
593190.3125,2348351.5,0.040185,0.05228500000000001,0.1015375,0.09378250000000002,0.33615375000000003,0.193965,0.10221125,-0.20058810710906982
583663,2334528.25,0.0442825,0.052202499999999985,0.09081250000000002,0.0832775,0.09845749999999998,0.044997499999999996,0.031219999999999998,-0.2984926700592041
591282.25,2349468,0.02470249999999999,0.031852500000000006,0.06958249999999999,0.045575000000000004,0.313865,0.152825,0.06996750000000002,-0.13671481609344482
542281.0625,2351787.25,0.04503875,0.05727625,0.0981275,0.09041374999999999,0.25262249999999997,0.182195,0.10263749999999999,-0.16128313541412354
585601.5625,2286812.5,0.022667500000000007,0.037957500000000005,0.07813500000000001,0.052202499999999985,0.15442,0.060535000000000005,0.03001000000000001,0.01876169443130493
565651.5625,2307083,0.054966249999999994,0.06922500000000001,0.112895,0.10754624999999998,0.26798125,0.17445375,0.10441125000000001,0.032239675521850586
561918.75,2333506.5,0.04620750000000001,0.05196875000000001,0.08776,0.08007375,0.33161625,0.21283,0.11047499999999999,-0.04591941833496094
587442.3125,2363730.25,0.025197499999999998,0.028483750000000002,0.06984375000000001,0.05361874999999999,0.28615875,0.15898500000000002,0.07435375000000002,-0.01972806453704834
571154.9375,2328074.5,0.036390000000000006,0.0418625,0.07798374999999999,0.06921125,0.28710749999999996,0.17665375,0.09125250000000001,-0.03610104322433472
592004.375,2298396.25,0.056877500000000025,0.06952750000000002,0.09744000000000003,0.10607499999999997,0.22619499999999998,0.19382749999999999,0.11163000000000001,-0.15914928913116455
587043.4375,2303163.75,0.03463000000000001,0.041120000000000004,0.08099500000000001,0.061428750000000004,0.32365499999999997,0.1410275,0.06288625,0.023900628089904785
567954.6875,2312011.5,0.03332375,0.04044625,0.07446375,0.06299625,0.23241,0.10960874999999998,0.05155625,-0.15837961435317993
543634.125,2330787,0.0262975,0.03622500000000001,0.08168249999999999,0.09169250000000001,0.30828249999999996,0.1746875,0.08773249999999999,-0.05670958757400513
597094.625,2296371,0.043704999999999994,0.04950750000000001,0.09127999999999997,0.08239750000000001,0.2790775,0.20251750000000002,0.091555,-0.04669266939163208
537420.0625,2346754.25,0.0355925,0.04430999999999999,0.0837175,0.07599,0.3317125,0.1824425,0.09152749999999998,0.02704828977584839
590595.8125,2342024.25,0.041821250000000004,0.04916374999999999,0.079785,0.07534375000000001,0.303855,0.21398499999999998,0.12283625000000001,-0.15350091457366943
