x,y,ultra_blue,blue,green,red,nir,swir1,swir2,d-ndvi
579962.7,2294732,0.03198999999999999,0.036665,0.06268000000000001,0.04664750000000001,0.17969249999999998,0.08110499999999998,0.045162499999999994,-0.14078211784362793
599865.4,2320086,0.03938749999999999,0.04351250000000001,0.07387250000000001,0.055035,0.20359,0.09381,0.050992499999999996,-0.07105064392089844
583614.1,2289363,0.02693000000000001,0.042495000000000005,0.08894249999999998,0.07073750000000001,0.0875125,0.028854999999999992,0.017002500000000004,-0.06999188661575317
571435.1,2311901,0.030147499999999994,0.04133999999999999,0.09045500000000001,0.07494499999999998,0.18777749999999999,0.10137249999999998,0.049205,-0.07365250587463379
589023.9,2304138,0.02758999999999999,0.03364,0.05976500000000001,0.043512499999999996,0.12573749999999997,0.0687025,0.038122500000000004,-0.03347676992416382
559911.2,2325124,0.03135750000000001,0.03652749999999999,0.0653475,0.046207499999999985,0.2876575,0.14897500000000002,0.07027,0.011112332344055176
583428.4,2288824,0.02896499999999999,0.043292499999999984,0.09664250000000002,0.0717275,0.15356750000000002,0.053852500000000025,0.028992500000000004,-0.05619335174560547
576877.9,2293874,0.028607500000000008,0.03683,0.0723875,0.05646499999999999,0.1111625,0.06009500000000001,0.03292500000000001,-0.09551200270652771
567082.3,2325616,0.041147500000000004,0.047486249999999994,0.08890125000000001,0.08611000000000002,0.167015,0.085945,0.0457125,-0.034141480922698975
587039.8,2346603,0.030450000000000005,0.043594999999999995,0.08776,0.07662249999999998,0.151175,0.085505,0.051734999999999975,-0.063057541847229
579701.2,2285430,0.0248675,0.031219999999999998,0.06173124999999999,0.047266249999999996,0.18511000000000002,0.0869625,0.046619999999999995,-0.059188246726989746
587833.3,2286210,0.03171499999999999,0.04362250000000001,0.08737499999999998,0.07447749999999997,0.1448775,0.05858249999999998,0.029459999999999986,-0.14045274257659912
589917.5,2314401,0.035441249999999994,0.042866249999999995,0.06549875,0.051363749999999986,0.08752625,0.03717374999999999,0.022309999999999997,-0.006743788719177246
576594.1,2292984,0.03089,0.044584999999999986,0.08646749999999997,0.067025,0.15716999999999998,0.06133250000000001,0.03449250000000001,-0.05061095952987671
584941.9,2290273,0.023478749999999993,0.0369125,0.07754375000000002,0.051198750000000015,0.12648,0.03946999999999999,0.021526249999999997,-0.06483811140060425
569278.6,2316631,0.04576749999999999,0.06455,0.13052249999999999,0.12994499999999998,0.15541,0.04194500000000001,0.02687500000000001,0.01837742328643799
579767.6,2295531,0.05228499999999997,0.05674000000000001,0.08591749999999998,0.073075,0.21117999999999998,0.11985249999999997,0.06906000000000001,-0.020128071308135986
569643.9,2315123,0.035894999999999996,0.046248750000000005,0.0897125,0.07015999999999997,0.13345125,0.06995375000000001,0.03582624999999999,-0.005056619644165039
571845.4,2342139,0.03685749999999999,0.051624999999999976,0.0925725,0.08886,0.1439975,0.07654,0.048875,-0.06234043836593628
574363.1,2292288,0.037311250000000004,0.043375,0.07088875,0.06030125,0.17442625,0.09695875000000001,0.06970625,-0.01759481430053711
591466.8,2299536,0.03897500000000001,0.047032500000000005,0.07233250000000002,0.06672250000000002,0.15563,0.109045,0.07406499999999999,-0.00583040714263916
559671.3,2317097,0.032361249999999994,0.039525000000000005,0.06819375,0.05529624999999999,0.07051750000000001,0.03529,0.025637499999999994,-0.053352296352386475
