x,y,ultra_blue,blue,green,red,nir,swir1,swir2,d-ndvi
567338.1,2321976,0.07197500000000001,0.07585249999999999,0.09174749999999998,0.09620250000000002,0.216845,0.24308000000000002,0.20724750000000003,-0.014620602130889893
602366.8,2288108,0.06906000000000001,0.07447749999999997,0.09986,0.10082249999999998,0.2356275,0.204965,0.1573075,-0.03754997253417969
578220.4,2347634,0.0534675,0.05904999999999999,0.08333249999999998,0.0962575,0.23942249999999998,0.23001749999999999,0.17936249999999998,0.03231322765350342
575774.3,2338923,0.05744125,0.061744999999999994,0.08290624999999999,0.09154124999999999,0.2416775,0.20172,0.15292125,0.01065075397491455
574947,2328856,0.06783625000000001,0.07270375000000001,0.09489625000000002,0.09482749999999998,0.21272,0.18726874999999998,0.15055625,0.015170693397521973
577522.4,2320067,0.07460125000000001,0.0776125,0.09237999999999999,0.11112125,0.18674625,0.26028125,0.227075,-0.040674805641174316
590778.4,2322392,0.0774475,0.07917999999999997,0.09364499999999998,0.10753249999999998,0.16005750000000002,0.2252325,0.21544249999999998,-0.058297157287597656
589240.3,2324983,0.0712875,0.07131500000000002,0.08778750000000002,0.10508499999999998,0.1867875,0.22066750000000002,0.19435000000000002,-0.019666969776153564
588215.6,2349521,0.06630999999999998,0.06743750000000001,0.08326375,0.09643625,0.25241625,0.23810250000000002,0.19425375,-0.006338357925415039
586205.4,2363330,0.052285,0.06313375000000002,0.11037875,0.13061875,0.27896750000000003,0.2539425,0.16488375,0.00044345855712890625
579276.3,2282763,0.05529624999999999,0.0598475,0.08535375,0.08117374999999999,0.262385,0.19573875000000002,0.1378925,-0.014174103736877441
550812,2334818,0.06845499999999999,0.07730999999999999,0.0962575,0.11165750000000002,0.20983249999999998,0.23144750000000003,0.1866775,0.01033174991607666
577491.7,2328288,0.058238750000000006,0.06710749999999999,0.10320125,0.08753999999999998,0.20415375,0.16851375,0.14850750000000001,-0.004777014255523682
599466.5,2320440,0.07697999999999999,0.07902874999999998,0.09185750000000001,0.11798250000000002,0.21043750000000003,0.251825,0.224765,-0.04004812240600586
586973.3,2301860,0.05415499999999998,0.06855124999999998,0.10082249999999998,0.08239749999999998,0.28189624999999996,0.217285,0.15822875,0.05976349115371704
588601.1,2351289,0.06457750000000001,0.06718999999999997,0.07928999999999997,0.10709249999999998,0.21008,0.24244749999999998,0.21923750000000003,0.016029417514801025
593472.7,2297718,0.1166075,0.1265075,0.1530725,0.15682625,0.23869375,0.29489,0.25159125000000004,0.03855466842651367
568689.6,2307011,0.06828999999999999,0.07113625000000001,0.09451124999999999,0.09723374999999998,0.22810625,0.22645625,0.18311624999999998,0.0028433799743652344
582080.4,2344075,0.06562249999999997,0.06406875000000001,0.08764999999999998,0.09372749999999999,0.23000375,0.20539125,0.15794,0.023802518844604492
581570.2,2330191,0.06807000000000002,0.07489000000000001,0.09788000000000002,0.10687249999999998,0.18989499999999998,0.2018025,0.16756500000000002,0.00741952657699585
